wooteju01,258.0,66.0,8.0,3.0,1.0,24.0
weavefa01,115.0,40.0,7.0,2.0,0.0,6.0
faneyri01,5.0,1.0,0.0,0.0,0.0,0.0
laneja01,3.0,1.0,0.0,0.0,0.0,0.0
reichdi01,361.0,93.0,17.0,3.0,1.0,22.0
fernajo01,25.0,2.0,1.0,0.0,0.0,2.0
mccarje01,3.0,1.0,0.0,0.0,0.0,0.0
edench01,405.0,103.0,18.0,6.0,0.0,17.0
allendi01,171.0,41.0,4.0,0.0,5.0,24.0
donovpa01,1.0,0.0,0.0,0.0,0.0,0.0
jeando01,0.0,0.0,0.0,0.0,0.0,0.0
wetheje01,48.0,10.0,2.0,1.0,1.0,4.0
meloju01,13.0,1.0,0.0,0.0,0.0,0.0
gottji01,1.0,0.0,0.0,0.0,0.0,0.0
brilene01,0.0,0.0,0.0,0.0,0.0,0.0
scheifr01,10.0,1.0,0.0,0.0,0.0,2.0
millafr01,1.0,0.0,0.0,0.0,0.0,1.0
hennege01,0.0,0.0,0.0,0.0,0.0,0.0
smithto02,2.0,1.0,0.0,0.0,0.0,1.0
burkma01,1.0,0.0,0.0,0.0,0.0,0.0
zinnfr01,7.0,0.0,0.0,0.0,0.0,1.0
walkepe01,0.0,0.0,0.0,0.0,0.0,0.0
roberda06,33.0,6.0,1.0,0.0,0.0,2.0
morenju01,9.0,0.0,0.0,0.0,0.0,1.0
keegabo01,4.0,0.0,0.0,0.0,0.0,0.0
peppela01,0.0,0.0,0.0,0.0,0.0,0.0
blighne01,73.0,15.0,0.0,0.0,1.0,9.0
woodke02,1.0,0.0,0.0,0.0,0.0,0.0
stevero01,4.0,1.0,0.0,0.0,0.0,0.0
yerkeca01,0.0,0.0,0.0,0.0,0.0,0.0
porteda01,19.0,4.0,0.0,0.0,0.0,2.0
stroued01,141.0,25.0,4.0,3.0,0.0,11.0
kooncca01,1.0,0.0,0.0,0.0,0.0,1.0
mackfr01,3.0,1.0,1.0,0.0,0.0,0.0
waitsri01,1.0,0.0,0.0,0.0,0.0,0.0
lewisji02,2.0,0.0,0.0,0.0,0.0,0.0
winegra01,5.0,2.0,0.0,0.0,1.0,1.0
fettemi01,0.0,0.0,0.0,0.0,0.0,0.0
saverjo01,0.0,0.0,0.0,0.0,0.0,0.0
jordadu01,252.0,45.0,10.0,2.0,0.0,13.0
obriege01,9.0,2.0,0.0,0.0,0.0,1.0
stephbr01,32.0,4.0,1.0,0.0,0.0,6.0
wagneho01,230.0,61.0,7.0,1.0,0.0,24.0
leeto01,82.0,23.0,1.0,0.0,0.0,5.0
barrebi01,4.0,1.0,0.0,0.0,0.0,0.0
johnsji02,4.0,2.0,1.0,0.0,0.0,0.0
garvene01,6.0,0.0,0.0,0.0,0.0,0.0
shantbo01,5.0,0.0,0.0,0.0,0.0,1.0
easlemi01,167.0,47.0,6.0,0.0,4.0,14.0
haranaa01,48.0,8.0,1.0,0.0,0.0,1.0
farrejo02,24.0,4.0,0.0,1.0,0.0,4.0
sanchaa01,9.0,0.0,0.0,0.0,0.0,1.0
osterch01,8.0,0.0,0.0,0.0,0.0,0.0
gordodo01,0.0,0.0,0.0,0.0,0.0,0.0
huffmph01,0.0,0.0,0.0,0.0,0.0,0.0
coleda01,5.0,1.0,0.0,0.0,0.0,0.0
ryanjo02,25.0,2.0,0.0,0.0,0.0,2.0
stiveja01,39.0,8.0,1.0,1.0,0.0,6.0
spikech01,36.0,10.0,1.0,0.0,0.0,3.0
suttebr01,1.0,0.0,0.0,0.0,0.0,1.0
burdefr01,1.0,1.0,0.0,0.0,0.0,0.0
stewabi01,18.0,2.0,1.0,0.0,0.0,1.0
aikenwi01,20.0,4.0,1.0,0.0,1.0,3.0
gakelda01,0.0,0.0,0.0,0.0,0.0,0.0
rossge01,1.0,0.0,0.0,0.0,0.0,0.0
lydysc01,102.0,23.0,5.0,0.0,2.0,8.0
phillbu01,13.0,6.0,1.0,0.0,1.0,0.0
nicosst01,15.0,4.0,0.0,0.0,0.0,0.0
ferguch02,1.0,0.0,0.0,0.0,0.0,0.0
alderda01,4.0,0.0,0.0,0.0,0.0,0.0
cavenik01,358.0,89.0,9.0,5.0,2.0,28.0
luebbst01,0.0,0.0,0.0,0.0,0.0,0.0
clarkma01,0.0,0.0,0.0,0.0,0.0,0.0
reedja01,73.0,15.0,3.0,1.0,0.0,9.0
hovlijo01,13.0,1.0,0.0,0.0,0.0,3.0
mckniji01,85.0,19.0,0.0,1.0,0.0,2.0
housefr03,22.0,5.0,1.0,1.0,0.0,4.0
matulri01,1.0,0.0,0.0,0.0,0.0,0.0
rubiojo01,3.0,1.0,0.0,0.0,0.0,1.0
bitkejo01,0.0,0.0,0.0,0.0,0.0,0.0
gomezal01,103.0,28.0,5.0,2.0,1.0,6.0
coatsja01,50.0,10.0,4.0,0.0,1.0,5.0
phillad01,7.0,0.0,0.0,0.0,0.0,2.0
moriami01,16.0,3.0,1.0,0.0,0.0,0.0
hyattha01,131.0,30.0,8.0,0.0,2.0,8.0
chrisjo02,38.0,10.0,4.0,0.0,0.0,3.0
chenela01,21.0,2.0,0.0,0.0,0.0,0.0
olivaed01,30.0,5.0,0.0,0.0,0.0,0.0
eayrsed01,6.0,1.0,0.0,0.0,0.0,2.0
marshev01,0.0,0.0,0.0,0.0,0.0,0.0
zieglch01,11.0,3.0,0.0,0.0,0.0,0.0
nortogr01,76.0,11.0,2.0,0.0,0.0,20.0
johnsch04,46.0,9.0,4.0,0.0,0.0,9.0
halljo01,0.0,0.0,0.0,0.0,0.0,0.0
perezsa01,81.0,16.0,1.0,0.0,0.0,15.0
rasmuco02,0.0,0.0,0.0,0.0,0.0,0.0
warnelo01,2.0,0.0,0.0,0.0,0.0,1.0
bradybi01,0.0,0.0,0.0,0.0,0.0,0.0
andreel01,0.0,0.0,0.0,0.0,0.0,0.0
lewisfr02,20.0,3.0,0.0,0.0,0.0,4.0
gonzaal03,34.0,6.0,1.0,0.0,0.0,0.0
duffla01,5.0,2.0,0.0,0.0,0.0,0.0
voyleph01,68.0,16.0,0.0,2.0,0.0,6.0
reidbi01,70.0,17.0,2.0,0.0,0.0,4.0
suthesu01,27.0,11.0,1.0,0.0,0.0,1.0
gonzara01,11.0,1.0,0.0,0.0,0.0,0.0
lutzdo01,51.0,9.0,4.0,0.0,0.0,3.0
gleasha01,535.0,116.0,11.0,5.0,1.0,34.0
gilhofr01,112.0,27.0,4.0,0.0,0.0,12.0
musiast01,337.0,86.0,10.0,2.0,12.0,35.0
mitchwi01,5.0,1.0,0.0,0.0,0.0,1.0
fahrepe01,1.0,0.0,0.0,0.0,0.0,0.0
steenbi01,28.0,5.0,0.0,0.0,0.0,1.0
pacioto01,60.0,17.0,3.0,0.0,3.0,1.0
lewanda01,0.0,0.0,0.0,0.0,0.0,0.0
delosab01,0.0,0.0,0.0,0.0,0.0,0.0
smithda02,0.0,0.0,0.0,0.0,0.0,0.0
hafeybu01,51.0,9.0,1.0,0.0,0.0,3.0
donnepe01,34.0,7.0,1.0,1.0,0.0,1.0
hendeha01,18.0,5.0,0.0,0.0,0.0,0.0
winhala01,14.0,1.0,0.0,0.0,0.0,0.0
allenjo02,24.0,2.0,0.0,0.0,0.0,0.0
shortch02,0.0,0.0,0.0,0.0,0.0,0.0
sanchca01,154.0,32.0,9.0,1.0,4.0,5.0
jonespe01,2.0,0.0,0.0,0.0,0.0,0.0
cotehe01,33.0,10.0,0.0,0.0,0.0,3.0
fishecl01,1.0,0.0,0.0,0.0,0.0,0.0
wheelha01,69.0,18.0,2.0,0.0,0.0,0.0
mcleaal01,2.0,0.0,0.0,0.0,0.0,0.0
eddych01,0.0,0.0,0.0,0.0,0.0,0.0
brackan01,0.0,0.0,0.0,0.0,0.0,0.0
acosted01,12.0,1.0,0.0,0.0,0.0,1.0
banuema01,3.0,0.0,0.0,0.0,0.0,0.0
berkmla01,256.0,62.0,10.0,1.0,6.0,38.0
gogolbi01,0.0,0.0,0.0,0.0,0.0,0.0
boggsmi01,0.0,0.0,0.0,0.0,0.0,0.0
andremi01,21.0,4.0,1.0,0.0,0.0,3.0
rodgean01,61.0,14.0,3.0,0.0,2.0,8.0
gonzami04,9.0,2.0,0.0,0.0,0.0,0.0
lillyte01,5.0,0.0,0.0,0.0,0.0,0.0
jordami02,2.0,1.0,0.0,0.0,0.0,0.0
spraged01,0.0,0.0,0.0,0.0,0.0,0.0
jackslo01,8.0,3.0,0.0,0.0,0.0,0.0
capildo01,3.0,0.0,0.0,0.0,0.0,0.0
hillefr01,4.0,2.0,0.0,0.0,0.0,0.0
winnra01,144.0,36.0,8.0,1.0,3.0,13.0
bowency01,3.0,1.0,0.0,0.0,0.0,1.0
younghe02,25.0,6.0,0.0,0.0,0.0,0.0
suckto01,10.0,3.0,0.0,0.0,0.0,0.0
beardte01,22.0,2.0,0.0,0.0,1.0,6.0
coraal01,156.0,35.0,6.0,1.0,0.0,12.0
johnsea01,0.0,0.0,0.0,0.0,0.0,0.0
valaipa01,19.0,5.0,1.0,0.0,1.0,0.0
roserbu01,113.0,27.0,3.0,4.0,0.0,10.0
edmonsa01,2.0,0.0,0.0,0.0,0.0,0.0
millsru01,134.0,27.0,5.0,1.0,0.0,6.0
burnsbr01,0.0,0.0,0.0,0.0,0.0,0.0
connojo02,14.0,2.0,0.0,0.0,0.0,0.0
irwinch01,458.0,125.0,14.0,0.0,2.0,39.0
nagelbi01,220.0,46.0,10.0,3.0,3.0,15.0
fryje01,9.0,0.0,0.0,0.0,0.0,1.0
foulkke01,0.0,0.0,0.0,0.0,0.0,0.0
freimna01,87.0,19.0,5.0,0.0,5.0,5.0
patteca01,1.0,0.0,0.0,0.0,0.0,0.0
guzmajo01,8.0,0.0,0.0,0.0,0.0,1.0
rosenbj01,0.0,0.0,0.0,0.0,0.0,0.0
lillide01,0.0,0.0,0.0,0.0,0.0,0.0
jones02,17.0,5.0,0.0,0.0,0.0,1.0
crolifr01,38.0,10.0,2.0,1.0,0.0,0.0
gardnbi02,84.0,16.0,2.0,1.0,0.0,4.0
jenkife01,53.0,13.0,2.0,1.0,0.0,1.0
vorhecy01,3.0,2.0,0.0,0.0,0.0,1.0
knighbr01,3.0,0.0,0.0,0.0,0.0,0.0
murphto02,0.0,0.0,0.0,0.0,0.0,0.0
martish01,0.0,0.0,0.0,0.0,0.0,0.0
colvity01,139.0,31.0,10.0,3.0,2.0,8.0
brookje01,5.0,2.0,0.0,1.0,0.0,1.0
balejo01,0.0,0.0,0.0,0.0,0.0,0.0
shantbi01,0.0,0.0,0.0,0.0,0.0,0.0
ritzji01,4.0,0.0,0.0,0.0,0.0,0.0
clarede01,7.0,1.0,0.0,0.0,0.0,0.0
foxhe01,0.0,0.0,0.0,0.0,0.0,0.0
thomaer01,0.0,0.0,0.0,0.0,0.0,0.0
thompja02,49.0,11.0,4.0,0.0,2.0,1.0
johnsji04,1.0,0.0,0.0,0.0,0.0,0.0
paulxa01,20.0,2.0,0.0,0.0,0.0,1.0
brownje01,184.0,47.0,4.0,0.0,1.0,25.0
laggeed01,6.0,0.0,0.0,0.0,0.0,0.0
tonkido01,2.0,2.0,0.0,0.0,0.0,0.0
marquol01,39.0,7.0,1.0,0.0,0.0,3.0
hillma01,19.0,3.0,0.0,0.0,0.0,1.0
wilsomo01,241.0,58.0,12.0,4.0,2.0,8.0
bendech01,0.0,0.0,0.0,0.0,0.0,0.0
mageesh01,163.0,35.0,6.0,1.0,0.0,26.0
dyered01,0.0,0.0,0.0,0.0,0.0,1.0
willsma01,132.0,17.0,3.0,1.0,0.0,10.0
clappst01,25.0,5.0,2.0,0.0,0.0,1.0
wittmi01,0.0,0.0,0.0,0.0,0.0,0.0
wardpr01,109.0,27.0,4.0,1.0,2.0,7.0
stephdu01,37.0,10.0,3.0,0.0,0.0,0.0
dunnto01,118.0,27.0,5.0,0.0,3.0,2.0
utleych01,512.0,129.0,26.0,3.0,14.0,40.0
friseda01,0.0,0.0,0.0,0.0,0.0,0.0
chrisry01,165.0,29.0,7.0,0.0,2.0,15.0
jacksja01,0.0,0.0,0.0,0.0,0.0,0.0
millero04,0.0,0.0,0.0,0.0,0.0,0.0
womacdo01,0.0,0.0,0.0,0.0,0.0,0.0
erricdi01,5.0,0.0,0.0,0.0,0.0,0.0
umbarji01,0.0,0.0,0.0,0.0,0.0,0.0
willski01,10.0,1.0,0.0,0.0,0.0,0.0
johnsdo02,12.0,3.0,0.0,0.0,0.0,0.0
kucksjo01,30.0,4.0,0.0,0.0,0.0,1.0
bosweda01,5.0,1.0,1.0,0.0,0.0,0.0
nagelru01,32.0,6.0,0.0,0.0,0.0,5.0
staplda01,39.0,5.0,1.0,0.0,0.0,2.0
mcculph01,1.0,0.0,0.0,0.0,0.0,0.0
mcnamti01,0.0,0.0,0.0,0.0,0.0,0.0
morehda01,36.0,6.0,1.0,0.0,0.0,1.0
flemile01,31.0,8.0,0.0,2.0,0.0,6.0
smyrecl01,2.0,0.0,0.0,0.0,0.0,0.0
gasparo01,14.0,3.0,0.0,0.0,0.0,4.0
slatoji01,0.0,0.0,0.0,0.0,0.0,0.0
vottojo01,556.0,181.0,34.0,2.0,29.0,108.0
meyerdr01,14.0,3.0,0.0,0.0,0.0,0.0
hawlesc01,3.0,0.0,0.0,0.0,0.0,0.0
koosmje01,34.0,3.0,0.0,0.0,0.0,1.0
leachbr01,0.0,0.0,0.0,0.0,0.0,0.0
donahsh01,200.0,43.0,4.0,0.0,0.0,3.0
corajo01,83.0,19.0,4.0,0.0,0.0,11.0
questjo01,150.0,31.0,4.0,1.0,0.0,20.0
lathrbi01,12.0,0.0,0.0,0.0,0.0,0.0
rixeyep01,35.0,9.0,0.0,1.0,0.0,1.0
thronfa01,31.0,6.0,1.0,0.0,0.0,5.0
stuarlu01,3.0,1.0,0.0,0.0,1.0,0.0
nunnajo01,74.0,14.0,5.0,1.0,2.0,17.0
freigho01,109.0,28.0,8.0,1.0,1.0,9.0
phillja02,1.0,0.0,0.0,0.0,0.0,0.0
foxja01,30.0,6.0,0.0,0.0,0.0,0.0
greifbi01,4.0,0.0,0.0,0.0,0.0,2.0
mateoru01,93.0,18.0,4.0,3.0,0.0,3.0
shetzjo01,282.0,62.0,8.0,3.0,0.0,5.0
mcdowja01,0.0,0.0,0.0,0.0,0.0,0.0
leoneju01,1.0,0.0,0.0,0.0,0.0,0.0
montgal01,52.0,10.0,1.0,0.0,0.0,9.0
dennyjo01,54.0,12.0,0.0,0.0,0.0,3.0
bellgu01,3.0,0.0,0.0,0.0,0.0,0.0
wyseha01,4.0,0.0,0.0,0.0,0.0,0.0
sanchal03,43.0,11.0,3.0,0.0,0.0,1.0
perrycl01,17.0,2.0,0.0,0.0,0.0,0.0
westbja01,34.0,6.0,2.0,0.0,0.0,4.0
snidetr01,26.0,5.0,3.0,0.0,1.0,3.0
winteje01,25.0,4.0,1.0,0.0,0.0,0.0
carrch01,441.0,129.0,11.0,10.0,3.0,26.0
kellyke01,4.0,1.0,1.0,0.0,0.0,1.0
loganbo01,61.0,13.0,2.0,1.0,0.0,1.0
dobsojo01,0.0,0.0,0.0,0.0,0.0,0.0
shermda02,63.0,14.0,1.0,0.0,0.0,6.0
grodzjo01,1.0,0.0,0.0,0.0,0.0,0.0
burnije01,313.0,72.0,12.0,0.0,16.0,22.0
bowersh01,0.0,0.0,0.0,0.0,0.0,0.0
marshwi01,41.0,7.0,0.0,0.0,0.0,13.0
benjami01,120.0,18.0,2.0,1.0,0.0,7.0
bagbyji01,20.0,1.0,0.0,0.0,0.0,3.0
hodgero01,106.0,22.0,3.0,0.0,1.0,23.0
munozpe01,121.0,31.0,5.0,0.0,6.0,9.0
evansbi01,11.0,0.0,0.0,0.0,0.0,1.0
waechdo01,0.0,0.0,0.0,0.0,0.0,0.0
birkiku01,0.0,0.0,0.0,0.0,0.0,0.0
nelsori01,12.0,2.0,0.0,0.0,0.0,0.0
conwape01,10.0,1.0,0.0,0.0,1.0,1.0
bellje01,0.0,0.0,0.0,0.0,0.0,0.0
stephwa01,23.0,6.0,0.0,0.0,0.0,2.0
grother01,6.0,0.0,0.0,0.0,0.0,0.0
hockege01,14.0,2.0,1.0,0.0,0.0,1.0
mcginfr01,4.0,0.0,0.0,0.0,0.0,0.0
courtha01,33.0,9.0,3.0,1.0,0.0,3.0
wurmfr01,0.0,0.0,0.0,0.0,0.0,0.0
mcbetma01,0.0,0.0,0.0,0.0,0.0,0.0
rodrijo05,12.0,1.0,0.0,0.0,0.0,1.0
nealza01,2.0,0.0,0.0,0.0,0.0,0.0
dentesa01,105.0,27.0,4.0,0.0,0.0,12.0
malonbi01,359.0,70.0,5.0,7.0,3.0,24.0
robidbi01,44.0,8.0,4.0,0.0,1.0,6.0
mercejo03,519.0,133.0,22.0,3.0,11.0,51.0
fostepo01,35.0,10.0,2.0,2.0,1.0,4.0
mcgrajo02,0.0,0.0,0.0,0.0,0.0,0.0
schegle01,2.0,0.0,0.0,0.0,0.0,0.0
brownke03,0.0,0.0,0.0,0.0,0.0,0.0
wilsode01,118.0,32.0,2.0,0.0,2.0,12.0
loonebr01,0.0,0.0,0.0,0.0,0.0,0.0
deaglre01,45.0,6.0,1.0,0.0,0.0,0.0
bairdal01,83.0,20.0,1.0,0.0,0.0,5.0
wetzesh01,7.0,0.0,0.0,0.0,0.0,1.0
nelsoan01,2.0,0.0,0.0,0.0,0.0,1.0
harrisl01,36.0,5.0,0.0,0.0,0.0,0.0
koeniwi01,0.0,0.0,0.0,0.0,0.0,0.0
keenaji02,9.0,0.0,0.0,0.0,0.0,0.0
miggila01,96.0,22.0,5.0,1.0,2.0,3.0
blancda01,1.0,0.0,0.0,0.0,0.0,0.0
moronje01,11.0,1.0,0.0,0.0,0.0,0.0
sigaffr01,65.0,11.0,2.0,0.0,0.0,0.0
peskyjo01,158.0,40.0,4.0,3.0,0.0,10.0
hookch01,2.0,1.0,0.0,0.0,0.0,0.0
stimmar01,10.0,2.0,1.0,0.0,0.0,0.0
rodrihe01,407.0,108.0,14.0,0.0,1.0,47.0
woodjo01,0.0,0.0,0.0,0.0,0.0,0.0
reyesar01,17.0,2.0,0.0,0.0,0.0,1.0
wendejb01,0.0,0.0,0.0,0.0,0.0,0.0
barnhvi01,1.0,0.0,0.0,0.0,0.0,0.0
mcintha01,0.0,0.0,0.0,0.0,0.0,0.0
gearybo01,8.0,2.0,0.0,0.0,0.0,0.0
weaveje02,9.0,0.0,0.0,0.0,0.0,0.0
carlsje01,0.0,0.0,0.0,0.0,0.0,0.0
cudwoji01,116.0,17.0,3.0,1.0,0.0,2.0
goodahe01,45.0,19.0,2.0,0.0,0.0,1.0
lewisal01,0.0,0.0,0.0,0.0,0.0,0.0
scarsle01,60.0,18.0,1.0,3.0,0.0,3.0
fitzgjo02,14.0,1.0,1.0,0.0,0.0,0.0
taylodu01,35.0,8.0,0.0,0.0,0.0,5.0
connoch01,201.0,48.0,5.0,1.0,2.0,12.0
ludolwi01,1.0,0.0,0.0,0.0,0.0,0.0
rodriwa01,2.0,1.0,0.0,0.0,0.0,0.0
montafr01,0.0,0.0,0.0,0.0,0.0,0.0
gregole01,13.0,1.0,0.0,0.0,0.0,3.0
